(298,591)
(302,511)
(204,625)
(623,234)
(302,553)
(302,591)
(623,226)
(204,615)
(204,613)
(622,222)
(298,581)
(816,57)
(622,234)
(623,243)
(623,194)
(302,581)
(204,667)
(722,122)
(722,107)
(204,645)
(348,502)
(622,243)
(298,623)
(623,279)
(348,532)
(298,622)
(622,279)
(302,623)
(622,223)
(204,707)
(298,558)
(302,622)
(722,204)
(622,226)
(348,492)
(302,558)
(204,666)
(298,572)
(816,79)
(298,614)
(623,262)
(623,240)
(302,572)
(722,127)
(302,614)
(816,105)
(816,111)
(204,634)
(298,584)
(623,306)
(204,654)
(348,585)
(348,539)
(298,599)
(302,584)
(348,553)
(348,591)
(348,511)
(302,599)
(622,306)
(816,71)
(722,202)
(204,705)
(622,262)
(622,190)
(622,240)
(348,581)
(622,194)
(446,496)
(204,722)
(446,475)
(446,427)
(446,437)
(446,464)
(446,443)
(816,145)
(816,123)
(446,506)
(722,222)
(623,348)
(298,606)
(204,701)
(348,622)
(816,80)
(446,500)
(302,606)
(722,190)
(816,124)
(298,625)
(204,684)
(816,141)
(298,615)
(623,284)
(302,625)
(722,223)
(298,613)
(302,615)
(623,319)
(816,74)
(348,614)
(302,613)
(722,234)
(298,667)
(298,645)
(722,226)
(348,584)
(348,572)
(302,667)
(302,645)
(623,323)
(204,772)
(722,243)
(722,194)
(623,366)
(816,122)
(816,107)
(348,599)
(348,558)
(298,707)
(622,366)
(298,722)
(722,279)
(204,801)
(302,707)
(623,346)
(298,666)
(298,634)
(302,722)
(623,341)
(816,204)
(302,666)
(302,634)
(622,319)
(622,346)
(622,341)
(622,323)
(348,606)
(722,262)
(298,654)
(722,240)
(816,127)
(622,284)
(446,532)
(302,654)
(348,625)
(446,539)
(446,585)
(722,306)
(348,615)
(298,705)
(446,461)
(348,613)
(446,502)
(446,460)
(302,705)
(446,553)
(446,591)
(816,202)
(298,722)
(348,667)
(348,645)
(446,368)
(446,511)
(302,722)
(204,831)
(446,492)
(446,581)
(298,701)
(446,404)
(585,306)
(585,279)
(585,427)
(302,701)
(623,427)
(816,222)
(348,707)
(722,348)
(623,368)
(298,684)
(623,446)
(622,427)
(348,666)
(816,190)
(302,684)
(348,634)
(623,437)
(622,446)
(622,368)
(204,790)
(722,284)
(816,223)
(622,437)
(722,319)
(446,572)
(348,654)
(446,614)
(298,772)
(816,234)
(446,558)
(816,226)
(585,496)
(302,772)
(585,475)
(585,366)
(446,584)
(348,705)
(722,323)
(816,243)
(816,194)
(446,599)
(623,475)
(298,801)
(722,366)
(622,475)
(204,848)
(348,722)
(298,816)
(302,801)
(816,279)
(204,833)
(585,506)
(302,816)
(722,346)
(722,341)
(204,889)
(623,404)
(348,701)
(585,437)
(622,404)
(204,829)
(623,496)
(623,464)
(585,500)
(816,262)
(816,240)
(348,684)
(622,496)
(622,464)
(446,606)
(585,464)
(204,841)
(585,243)
(585,319)
(816,306)
(446,625)
(585,262)
(623,443)
(446,615)
(623,506)
(204,910)
(623,461)
(204,887)
(298,831)
(348,772)
(623,500)
(622,506)
(622,461)
(302,831)
(622,500)
(622,443)
(446,667)
(446,645)
(446,613)
(585,532)
(585,346)
(623,460)
(585,341)
(348,801)
(622,460)
(585,323)
(722,427)
(585,461)
(816,348)
(585,502)
(722,368)
(204,925)
(722,446)
(298,790)
(446,707)
(585,539)
(585,240)
(446,666)
(302,790)
(722,437)
(446,634)
(816,284)
(585,443)
(585,460)
(816,319)
(585,284)
(585,368)
(585,511)
(623,502)
(585,492)
(623,532)
(622,502)
(446,654)
(622,532)
(204,939)
(585,591)
(585,553)
(585,194)
(816,323)
(298,848)
(204,968)
(446,705)
(298,833)
(623,492)
(302,848)
(722,475)
(623,539)
(298,889)
(302,833)
(816,366)
(204,921)
(204,936)
(302,889)
(348,831)
(298,829)
(623,585)
(816,346)
(816,341)
(623,511)
(302,829)
(722,404)
(622,585)
(622,539)
(623,553)
(722,496)
(298,841)
(722,464)
(623,591)
(622,591)
(348,790)
(302,841)
(622,553)
(622,511)
(622,492)
(298,910)
(298,887)
(623,581)
(622,581)
(446,722)
(302,910)
(302,887)
(722,443)
(722,506)
(446,701)
(722,461)
(446,684)
(585,614)
(585,581)
(722,500)
(623,622)
(446,772)
(585,599)
(585,584)
(585,572)
(623,558)
(204,987)
(348,848)
(622,558)
(348,833)
(298,925)
(722,460)
(623,572)
(816,427)
(623,614)
(302,925)
(348,889)
(816,368)
(622,614)
(816,446)
(622,572)
(348,829)
(446,801)
(623,584)
(585,558)
(585,606)
(816,437)
(622,584)
(623,599)
(585,404)
(496,475)
(622,599)
(348,841)
(585,625)
(298,939)
(585,615)
(496,591)
(722,502)
(298,968)
(302,939)
(722,532)
(348,910)
(348,887)
(302,968)
(585,613)
(585,667)
(298,921)
(585,645)
(496,707)
(496,506)
(496,427)
(298,936)
(302,921)
(722,492)
(816,475)
(722,539)
(302,936)
(623,606)
(622,606)
(446,831)
(496,366)
(585,707)
(496,437)
(722,585)
(623,625)
(496,772)
(623,615)
(722,511)
(816,404)
(348,925)
(623,613)
(816,496)
(722,553)
(722,591)
(816,464)
(622,625)
(622,615)
(623,667)
(623,645)
(622,613)
(622,667)
(622,645)
(446,790)
(722,581)
(585,666)
(585,654)
(585,634)
(816,443)
(496,801)
(816,506)
(348,939)
(816,461)
(585,705)
(623,707)
(298,987)
(722,623)
(816,500)
(348,968)
(722,622)
(302,987)
(623,666)
(623,634)
(348,921)
(722,558)
(622,707)
(622,666)
(816,460)
(348,936)
(622,634)
(446,848)
(722,572)
(446,833)
(722,614)
(623,654)
(446,889)
(585,722)
(622,654)
(585,701)
(496,831)
(496,614)
(496,500)
(722,584)
(446,829)
(585,684)
(623,705)
(496,581)
(722,599)
(622,705)
(496,532)
(496,667)
(496,722)
(496,464)
(446,841)
(623,722)
(816,502)
(816,532)
(622,722)
(496,539)
(496,705)
(585,772)
(496,553)
(446,910)
(623,701)
(446,887)
(496,346)
(622,701)
(496,599)
(816,492)
(496,341)
(496,323)
(348,987)
(816,539)
(496,645)
(722,606)
(623,684)
(585,801)
(622,684)
(496,666)
(496,848)
(816,585)
(496,461)
(722,625)
(496,502)
(816,511)
(722,615)
(496,625)
(446,925)
(496,889)
(722,613)
(816,591)
(816,553)
(623,772)
(496,584)
(496,572)
(622,772)
(722,667)
(722,645)
(496,701)
(496,558)
(816,581)
(496,833)
(496,606)
(496,443)
(496,615)
(496,460)
(496,284)
(623,801)
(496,368)
(496,613)
(622,801)
(446,939)
(722,707)
(623,816)
(496,910)
(816,622)
(446,968)
(585,831)
(496,887)
(722,666)
(722,634)
(816,558)
(496,511)
(446,921)
(496,654)
(496,492)
(496,790)
(816,572)
(446,936)
(816,614)
(496,841)
(496,829)
(722,654)
(496,634)
(496,404)
(496,684)
(475,591)
(475,801)
(816,584)
(496,925)
(475,707)
(585,790)
(475,506)
(722,705)
(816,599)
(475,306)
(475,279)
(475,427)
(623,831)
(475,366)
(475,437)
(622,831)
(722,722)
(475,831)
(475,889)
(475,968)
(475,772)
(475,614)
(475,500)
(475,910)
(475,581)
(722,701)
(475,532)
(496,939)
(475,667)
(475,722)
(475,925)
(585,848)
(496,968)
(475,464)
(816,606)
(446,987)
(722,684)
(623,790)
(585,833)
(585,889)
(622,790)
(496,921)
(816,625)
(475,243)
(496,936)
(816,615)
(585,829)
(475,539)
(475,705)
(816,613)
(475,223)
(475,553)
(475,319)
(475,939)
(722,772)
(475,262)
(816,667)
(816,645)
(585,841)
(475,346)
(475,226)
(475,887)
(475,599)
(623,848)
(475,848)
(475,341)
(623,833)
(622,848)
(585,910)
(722,801)
(622,833)
(623,889)
(816,707)
(585,887)
(722,816)
(622,889)
(475,323)
(475,645)
(623,829)
(816,666)
(816,634)
(622,829)
(475,666)
(475,987)
(475,461)
(475,502)
(475,625)
(496,987)
(475,584)
(623,841)
(475,572)
(585,925)
(816,654)
(622,841)
(475,701)
(475,936)
(475,190)
(475,240)
(623,910)
(623,887)
(475,558)
(622,910)
(622,887)
(816,705)
(475,833)
(475,606)
(475,443)
(475,615)
(475,460)
(475,921)
(722,831)
(475,284)
(816,722)
(475,368)
(475,613)
(585,939)
(475,511)
(475,654)
(475,492)
(585,968)
(475,790)
(816,701)
(475,841)
(623,925)
(475,829)
(475,194)
(622,925)
(585,921)
(475,634)
(475,404)
(475,684)
(145,591)
(816,684)
(585,936)
(145,801)
(722,790)
(145,707)
(145,831)
(145,889)
(145,968)
(145,772)
(145,614)
(145,910)
(145,581)
(145,667)
(145,722)
(145,925)
(623,939)
(145,539)
(145,705)
(816,772)
(623,968)
(622,939)
(145,553)
(622,968)
(145,939)
(145,887)
(145,599)
(145,848)
(623,921)
(145,645)
(722,848)
(622,921)
(145,666)
(722,833)
(623,936)
(816,801)
(622,936)
(145,987)
(722,889)
(145,625)
(145,584)
(145,572)
(145,701)
(145,936)
(585,987)
(722,829)
(145,558)
(145,833)
(145,606)
(145,615)
(145,921)
(145,613)
(145,511)
(145,654)
(145,790)
(145,841)
(722,841)
(145,829)
(145,634)
(145,684)
(591,801)
(591,707)
(591,506)
(591,306)
(591,279)
(722,910)
(722,887)
(591,427)
(591,366)
(591,437)
(591,831)
(591,889)
(591,968)
(591,772)
(591,614)
(816,831)
(623,987)
(591,500)
(591,141)
(622,987)
(591,910)
(591,581)
(591,222)
(591,123)
(591,202)
(591,532)
(591,667)
(591,722)
(591,925)
(591,464)
(722,925)
(591,124)
(591,234)
(591,243)
(591,539)
(591,705)
(591,223)
(591,553)
(591,319)
(591,939)
(816,790)
(591,262)
(591,346)
(591,226)
(591,887)
(591,599)
(591,848)
(591,341)
(591,323)
(591,645)
(591,666)
(591,987)
(591,461)
(591,502)
(722,939)
(591,625)
(591,584)
(591,572)
(722,968)
(591,701)
(591,71)
(591,936)
(591,122)
(591,190)
(591,240)
(591,558)
(722,921)
(816,848)
(591,833)
(816,833)
(591,606)
(722,936)
(591,443)
(591,615)
(816,889)
(591,460)
(591,921)
(591,284)
(591,368)
(591,80)
(591,613)
(816,829)
(591,511)
(591,654)
(591,107)
(591,492)
(591,790)
(591,841)
(591,829)
(591,127)
(591,194)
(591,634)
(816,841)
(591,404)
(591,684)
(591,74)
(801,707)
(801,105)
(801,111)
(801,506)
(801,306)
(816,910)
(816,887)
(801,279)
(801,427)
(801,31)
(801,366)
(801,437)
(801,831)
(801,889)
(801,772)
(801,614)
(801,500)
(801,141)
(722,987)
(801,910)
(801,581)
(801,222)
(801,123)
(801,57)
(801,202)
(801,532)
(801,667)
(801,722)
(801,79)
(801,925)
(816,925)
(801,464)
(801,124)
(801,234)
(801,243)
(801,539)
(801,705)
(801,223)
(801,553)
(801,319)
(801,262)
(801,346)
(801,226)
(801,887)
(801,3)
(801,599)
(801,848)
(801,341)
(801,323)
(801,939)
(801,645)
(801,666)
(801,461)
(801,968)
(816,939)
(801,502)
(801,625)
(801,584)
(816,968)
(801,572)
(801,701)
(801,71)
(801,122)
(801,190)
(801,240)
(801,558)
(816,921)
(801,936)
(801,833)
(801,606)
(801,443)
(816,936)
(801,615)
(801,460)
(801,921)
(801,284)
(801,368)
(801,80)
(801,613)
(801,511)
(801,654)
(801,107)
(801,492)
(801,790)
(801,841)
(801,829)
(801,127)
(801,194)
(801,634)
(801,404)
(801,684)
(801,74)
(707,105)
(707,111)
(707,506)
(707,306)
(707,279)
(707,427)
(707,31)
(707,366)
(707,437)
(707,831)
(707,889)
(707,968)
(707,772)
(707,614)
(707,500)
(707,141)
(707,910)
(801,987)
(707,581)
(707,222)
(707,123)
(707,57)
(816,987)
(707,202)
(707,532)
(707,667)
(707,722)
(707,79)
(707,925)
(707,464)
(707,124)
(707,234)
(707,243)
(707,539)
(707,705)
(707,223)
(707,553)
(707,319)
(707,939)
(707,262)
(707,346)
(707,226)
(707,887)
(707,3)
(707,599)
(707,848)
(707,341)
(707,323)
(707,645)
(707,666)
(707,987)
(707,461)
(707,502)
(707,625)
(707,584)
(707,572)
(707,701)
(707,71)
(707,936)
(707,122)
(707,190)
(707,240)
(707,558)
(707,833)
(707,606)
(707,443)
(707,615)
(707,460)
(707,921)
(707,284)
(707,368)
(707,80)
(707,613)
(707,511)
(707,654)
(707,107)
(707,492)
(707,790)
(707,841)
(707,829)
(707,127)
(707,194)
(707,634)
(707,404)
(707,684)
(707,74)
(105,831)
(105,889)
(105,968)
(105,772)
(105,614)
(105,910)
(105,581)
(105,667)
(105,722)
(105,925)
(105,705)
(105,553)
(105,939)
(105,887)
(105,599)
(105,848)
(105,645)
(105,666)
(105,987)
(105,625)
(105,584)
(105,572)
(105,701)
(105,936)
(105,558)
(105,833)
(105,606)
(105,443)
(105,615)
(105,460)
(105,921)
(105,613)
(105,511)
(105,654)
(105,492)
(105,790)
(105,841)
(105,829)
(105,634)
(105,684)
(111,506)
(111,831)
(111,889)
(111,968)
(111,772)
(111,614)
(111,500)
(111,910)
(111,581)
(111,532)
(111,667)
(111,722)
(111,925)
(111,539)
(111,705)
(111,553)
(111,939)
(111,887)
(111,599)
(111,848)
(111,645)
(111,666)
(111,987)
(111,461)
(111,502)
(111,625)
(111,584)
(111,572)
(111,701)
(111,936)
(111,558)
(111,833)
(111,606)
(111,443)
(111,615)
(111,460)
(111,921)
(111,613)
(111,511)
(111,654)
(111,492)
(111,790)
(111,841)
(111,829)
(111,634)
(111,684)
(506,306)
(506,279)
(506,427)
(506,366)
(506,437)
(506,831)
(506,889)
(506,968)
(506,772)
(506,614)
(506,500)
(506,141)
(506,910)
(506,581)
(506,222)
(506,123)
(506,202)
(506,532)
(506,667)
(506,722)
(506,79)
(506,925)
(506,464)
(506,124)
(506,234)
(506,243)
(506,539)
(506,705)
(506,223)
(506,553)
(506,319)
(506,939)
(506,262)
(506,346)
(506,226)
(506,887)
(506,599)
(506,848)
(506,341)
(506,323)
(506,645)
(506,666)
(506,987)
(506,461)
(506,502)
(506,625)
(506,584)
(506,572)
(506,701)
(506,71)
(506,936)
(506,122)
(506,190)
(506,240)
(506,558)
(506,833)
(506,606)
(506,443)
(506,615)
(506,460)
(506,921)
(506,284)
(506,368)
(506,80)
(506,613)
(506,511)
(506,654)
(506,107)
(506,492)
(506,790)
(506,841)
(506,829)
(506,127)
(506,194)
(506,634)
(506,404)
(506,684)
(506,74)
(306,427)
(306,366)
(306,437)
(306,831)
(306,889)
(306,968)
(306,772)
(306,614)
(306,500)
(306,910)
(306,581)
(306,532)
(306,667)
(306,722)
(306,925)
(306,464)
(306,539)
(306,705)
(306,553)
(306,319)
(306,939)
(306,262)
(306,346)
(306,226)
(306,887)
(306,599)
(306,848)
(306,341)
(306,323)
(306,645)
(306,666)
(306,987)
(306,461)
(306,502)
(306,625)
(306,584)
(306,572)
(306,701)
(306,936)
(306,190)
(306,240)
(306,558)
(306,833)
(306,606)
(306,443)
(306,615)
(306,460)
(306,921)
(306,284)
(306,368)
(306,613)
(306,511)
(306,654)
(306,492)
(306,790)
(306,841)
(306,829)
(306,194)
(306,634)
(306,404)
(306,684)
(279,427)
(279,366)
(279,437)
(279,831)
(279,889)
(279,968)
(279,772)
(279,614)
(279,500)
(279,910)
(279,581)
(279,532)
(279,667)
(279,722)
(279,925)
(279,464)
(279,234)
(279,243)
(279,539)
(279,705)
(279,553)
(279,319)
(279,939)
(279,262)
(279,346)
(279,226)
(279,887)
(279,599)
(279,848)
(279,341)
(279,323)
(279,645)
(279,666)
(279,987)
(279,461)
(279,502)
(279,625)
(279,584)
(279,572)
(279,701)
(279,936)
(279,240)
(279,558)
(279,833)
(279,606)
(279,443)
(279,615)
(279,460)
(279,921)
(279,284)
(279,368)
(279,613)
(279,511)
(279,654)
(279,492)
(279,790)
(279,841)
(279,829)
(279,194)
(279,634)
(279,404)
(279,684)
(427,366)
(427,437)
(427,831)
(427,889)
(427,968)
(427,772)
(427,614)
(427,500)
(427,141)
(427,910)
(427,581)
(427,222)
(427,123)
(427,202)
(427,532)
(427,667)
(427,722)
(427,925)
(427,464)
(427,124)
(427,234)
(427,243)
(427,539)
(427,705)
(427,223)
(427,553)
(427,319)
(427,939)
(427,262)
(427,346)
(427,226)
(427,887)
(427,599)
(427,848)
(427,341)
(427,323)
(427,645)
(427,666)
(427,987)
(427,461)
(427,502)
(427,625)
(427,584)
(427,572)
(427,701)
(427,71)
(427,936)
(427,122)
(427,190)
(427,240)
(427,558)
(427,833)
(427,606)
(427,443)
(427,615)
(427,460)
(427,921)
(427,284)
(427,368)
(427,80)
(427,613)
(427,511)
(427,654)
(427,107)
(427,492)
(427,790)
(427,841)
(427,829)
(427,127)
(427,194)
(427,634)
(427,404)
(427,684)
(427,74)
(31,831)
(31,889)
(31,968)
(31,772)
(31,614)
(31,500)
(31,910)
(31,581)
(31,532)
(31,667)
(31,722)
(31,925)
(31,539)
(31,705)
(31,553)
(31,939)
(31,887)
(31,599)
(31,848)
(31,645)
(31,666)
(31,987)
(31,461)
(31,502)
(31,625)
(31,584)
(31,572)
(31,701)
(31,936)
(31,558)
(31,833)
(31,606)
(31,443)
(31,615)
(31,460)
(31,921)
(31,613)
